id,order_number,order_date,payment_type,amount,customer_id,status
5030,ORD-2024-005030,2024-10-20,paypal,1432.76,CUST-9847,cancelled
5031,ORD-2024-005031,2024-02-02,credit_card,1446.3,CUST-3296,processing
5032,ORD-2024-005032,2024-12-31,credit_card,710.84,CUST-1778,processing
5033,ORD-2024-005033,2024-09-23,bank_transfer,1307.32,CUST-5717,completed
5034,ORD-2024-005034,2024-02-17,debit_card,1831.75,CUST-5894,processing
5035,ORD-2024-005035,2024-07-14,apple_pay,225.51,CUST-5960,processing
5036,ORD-2024-005036,2024-01-05,apple_pay,1629.25,CUST-2584,cancelled
5037,ORD-2024-005037,2024-10-04,apple_pay,339.49,CUST-9705,cancelled
5038,ORD-2024-005038,2024-03-21,debit_card,1296.5,CUST-3694,processing
5039,ORD-2024-005039,2024-10-13,credit_card,104.83,CUST-7445,cancelled
5040,ORD-2024-005040,2024-03-07,paypal,69.69,CUST-2759,completed
5041,ORD-2024-005041,2024-07-16,paypal,231.12,CUST-4044,cancelled
5042,ORD-2024-005042,2024-05-15,paypal,1065.14,CUST-3977,pending
5043,ORD-2024-005043,2024-09-07,apple_pay,1093.45,CUST-7915,processing
5044,ORD-2024-005044,2024-08-19,paypal,153.4,CUST-6128,pending
5045,ORD-2024-005045,2024-09-06,credit_card,602.56,CUST-9745,refunded
5046,ORD-2024-005046,2024-02-16,paypal,209.65,CUST-5417,refunded
5047,ORD-2024-005047,2024-01-18,apple_pay,439.38,CUST-1320,pending
5048,ORD-2024-005048,2024-02-10,credit_card,128.99,CUST-5181,refunded
5049,ORD-2024-005049,2024-08-05,bank_transfer,242.1,CUST-5909,pending
5050,ORD-2024-005050,2024-10-26,credit_card,1064.61,CUST-7277,processing
5051,ORD-2024-005051,2024-10-08,paypal,1577.52,CUST-2138,pending
5052,ORD-2024-005052,2024-11-19,apple_pay,1133.47,CUST-9248,cancelled
5053,ORD-2024-005053,2024-09-02,debit_card,1938.57,CUST-7646,completed
5054,ORD-2024-005054,2024-10-29,apple_pay,1734.64,CUST-3941,pending
5055,ORD-2024-005055,2024-07-09,paypal,490.59,CUST-1708,processing
5056,ORD-2024-005056,2024-11-24,paypal,1884.2,CUST-4808,processing
5057,ORD-2024-005057,2024-06-22,credit_card,1732.95,CUST-4304,completed
5058,ORD-2024-005058,2024-03-28,bank_transfer,239.05,CUST-1723,completed
5059,ORD-2024-005059,2024-05-23,paypal,42.7,CUST-3508,completed
5060,ORD-2024-005060,2024-08-28,debit_card,1530.38,CUST-1488,completed
5061,ORD-2024-005061,2024-06-02,bank_transfer,344.22,CUST-1301,pending
5062,ORD-2024-005062,2024-04-22,credit_card,735.2,CUST-2627,processing
5063,ORD-2024-005063,2024-01-26,bank_transfer,1392.83,CUST-4909,pending
5064,ORD-2024-005064,2024-08-27,apple_pay,457.92,CUST-6512,processing
5065,ORD-2024-005065,2024-07-26,apple_pay,1696.72,CUST-2713,completed
5066,ORD-2024-005066,2024-12-27,credit_card,177.83,CUST-5632,cancelled
5067,ORD-2024-005067,2024-02-19,credit_card,1247.1,CUST-9844,cancelled
5068,ORD-2024-005068,2024-02-10,debit_card,630.77,CUST-1478,cancelled
5069,ORD-2024-005069,2024-07-12,credit_card,56.34,CUST-4715,refunded
5070,ORD-2024-005070,2024-02-18,credit_card,1949.99,CUST-3469,cancelled
5071,ORD-2024-005071,2024-11-02,credit_card,1122.15,CUST-9384,cancelled
5072,ORD-2024-005072,2024-04-25,credit_card,476.89,CUST-5596,pending
5073,ORD-2024-005073,2024-03-04,debit_card,1369.65,CUST-5090,cancelled
5074,ORD-2024-005074,2024-03-15,credit_card,476.48,CUST-3667,processing
5075,ORD-2024-005075,2024-02-02,paypal,1684.47,CUST-1302,cancelled
5076,ORD-2024-005076,2024-03-16,paypal,1681.43,CUST-2156,cancelled
5077,ORD-2024-005077,2024-11-15,paypal,928.02,CUST-8571,processing
5078,ORD-2024-005078,2024-03-25,bank_transfer,1453.22,CUST-5930,completed
5079,ORD-2024-005079,2024-06-30,paypal,1363.89,CUST-3610,completed
5080,ORD-2024-005080,2024-01-05,credit_card,1135.65,CUST-5174,refunded
5081,ORD-2024-005081,2024-10-12,apple_pay,1392.73,CUST-7836,cancelled
5082,ORD-2024-005082,2024-12-25,credit_card,218.0,CUST-3580,processing
5083,ORD-2024-005083,2024-09-27,bank_transfer,1458.65,CUST-7356,completed
5084,ORD-2024-005084,2024-12-15,credit_card,53.5,CUST-8977,refunded
5085,ORD-2024-005085,2024-04-09,paypal,1314.55,CUST-3822,refunded
5086,ORD-2024-005086,2024-04-30,apple_pay,170.79,CUST-3536,cancelled
5087,ORD-2024-005087,2024-11-16,credit_card,12.98,CUST-7925,processing
5088,ORD-2024-005088,2024-05-02,debit_card,967.36,CUST-4563,processing
5089,ORD-2024-005089,2024-06-27,debit_card,352.92,CUST-3387,completed
5090,ORD-2024-005090,2024-04-06,bank_transfer,40.17,CUST-7386,cancelled
5091,ORD-2024-005091,2024-05-09,bank_transfer,1873.39,CUST-3017,pending
5092,ORD-2024-005092,2024-01-25,debit_card,1628.72,CUST-8804,cancelled
5093,ORD-2024-005093,2024-07-06,credit_card,1756.68,CUST-5171,pending
5094,ORD-2024-005094,2024-03-06,paypal,741.97,CUST-5833,processing
5095,ORD-2024-005095,2024-08-16,paypal,615.04,CUST-6991,processing
5096,ORD-2024-005096,2024-11-04,debit_card,1502.74,CUST-8831,processing
5097,ORD-2024-005097,2024-10-31,credit_card,209.88,CUST-8478,completed
5098,ORD-2024-005098,2024-06-15,debit_card,1984.24,CUST-9233,processing
5099,ORD-2024-005099,2024-07-01,paypal,1307.92,CUST-8939,processing
5100,ORD-2024-005100,2024-06-21,apple_pay,1636.63,CUST-8332,cancelled
5101,ORD-2024-005101,2024-10-30,paypal,787.63,CUST-6296,processing
5102,ORD-2024-005102,2024-08-04,apple_pay,283.47,CUST-5060,cancelled
5103,ORD-2024-005103,2024-11-26,bank_transfer,304.32,CUST-4862,refunded
5104,ORD-2024-005104,2024-07-14,paypal,524.2,CUST-3518,cancelled
5105,ORD-2024-005105,2024-01-13,debit_card,1667.15,CUST-4935,pending
5106,ORD-2024-005106,2024-03-30,credit_card,1489.99,CUST-4140,cancelled
5107,ORD-2024-005107,2024-06-25,paypal,480.88,CUST-6169,refunded
5108,ORD-2024-005108,2024-04-30,apple_pay,1838.26,CUST-4469,refunded
5109,ORD-2024-005109,2024-02-04,paypal,1905.65,CUST-7610,processing
5110,ORD-2024-005110,2024-11-15,debit_card,624.21,CUST-5541,refunded
5111,ORD-2024-005111,2024-03-26,paypal,1231.92,CUST-9536,refunded
5112,ORD-2024-005112,2024-07-19,bank_transfer,1459.65,CUST-6845,processing
5113,ORD-2024-005113,2024-01-23,apple_pay,836.27,CUST-5112,refunded
5114,ORD-2024-005114,2024-10-01,debit_card,803.85,CUST-3429,completed
5115,ORD-2024-005115,2024-08-07,credit_card,1949.9,CUST-6231,refunded
5116,ORD-2024-005116,2024-09-03,apple_pay,1761.5,CUST-4969,completed
5117,ORD-2024-005117,2024-11-06,credit_card,1121.48,CUST-7487,processing
5118,ORD-2024-005118,2024-07-29,credit_card,447.88,CUST-9879,cancelled
5119,ORD-2024-005119,2024-07-03,credit_card,1134.94,CUST-1650,processing
5120,ORD-2024-005120,2024-04-05,paypal,1155.17,CUST-2725,cancelled
5121,ORD-2024-005121,2024-08-22,credit_card,679.09,CUST-5438,refunded
5122,ORD-2024-005122,2024-05-04,debit_card,847.18,CUST-7632,pending
5123,ORD-2024-005123,2024-01-14,debit_card,802.55,CUST-8218,processing
5124,ORD-2024-005124,2024-06-25,apple_pay,1257.13,CUST-3844,completed
5125,ORD-2024-005125,2024-12-10,bank_transfer,16.05,CUST-3498,completed
5126,ORD-2024-005126,2024-12-01,debit_card,819.44,CUST-7297,refunded
5127,ORD-2024-005127,2024-11-08,bank_transfer,33.43,CUST-2717,processing
5128,ORD-2024-005128,2024-09-03,bank_transfer,1585.32,CUST-1409,refunded
5129,ORD-2024-005129,2024-01-31,bank_transfer,295.86,CUST-2653,refunded
5130,ORD-2024-005130,2024-12-26,bank_transfer,330.36,CUST-2252,completed
5131,ORD-2024-005131,2024-11-30,bank_transfer,361.61,CUST-4420,processing
5132,ORD-2024-005132,2024-09-28,bank_transfer,798.85,CUST-9388,processing
5133,ORD-2024-005133,2024-01-02,bank_transfer,783.13,CUST-9656,completed
5134,ORD-2024-005134,2024-06-03,bank_transfer,49.55,CUST-8399,processing
5135,ORD-2024-005135,2024-04-14,bank_transfer,266.41,CUST-2239,pending
5136,ORD-2024-005136,2024-02-02,paypal,1394.52,CUST-9590,cancelled
5137,ORD-2024-005137,2024-12-04,debit_card,887.16,CUST-7595,refunded
5138,ORD-2024-005138,2024-06-04,apple_pay,921.21,CUST-4755,processing
5139,ORD-2024-005139,2024-05-07,bank_transfer,638.62,CUST-6754,refunded
5140,ORD-2024-005140,2024-12-28,credit_card,831.68,CUST-4491,pending
5141,ORD-2024-005141,2024-02-16,debit_card,1790.24,CUST-4848,cancelled
5142,ORD-2024-005142,2024-11-17,paypal,90.9,CUST-3726,cancelled
5143,ORD-2024-005143,2024-10-15,credit_card,914.71,CUST-5621,processing
5144,ORD-2024-005144,2024-06-06,bank_transfer,1245.84,CUST-3927,completed
5145,ORD-2024-005145,2024-05-24,bank_transfer,1084.06,CUST-4475,processing
5146,ORD-2024-005146,2024-05-16,paypal,255.07,CUST-6706,processing
5147,ORD-2024-005147,2024-12-17,apple_pay,1842.18,CUST-5021,processing
5148,ORD-2024-005148,2024-06-09,bank_transfer,528.24,CUST-5249,processing
5149,ORD-2024-005149,2024-03-20,credit_card,944.39,CUST-4361,processing
5150,ORD-2024-005150,2024-10-05,credit_card,1467.64,CUST-7257,refunded
5151,ORD-2024-005151,2024-07-01,apple_pay,1163.2,CUST-5555,pending
5152,ORD-2024-005152,2024-04-13,debit_card,304.64,CUST-9262,cancelled
5153,ORD-2024-005153,2024-01-17,apple_pay,1200.03,CUST-3711,refunded
5154,ORD-2024-005154,2024-11-05,bank_transfer,1231.64,CUST-9277,cancelled
5155,ORD-2024-005155,2024-05-24,bank_transfer,1222.35,CUST-6385,processing
5156,ORD-2024-005156,2024-05-24,credit_card,1528.37,CUST-4907,completed
5157,ORD-2024-005157,2024-03-09,credit_card,1023.37,CUST-9470,pending
5158,ORD-2024-005158,2024-06-25,paypal,1186.16,CUST-9001,cancelled
5159,ORD-2024-005159,2024-06-06,debit_card,42.12,CUST-3681,refunded
5160,ORD-2024-005160,2024-08-23,credit_card,282.57,CUST-3764,cancelled
5161,ORD-2024-005161,2024-10-27,bank_transfer,74.56,CUST-5430,completed
5162,ORD-2024-005162,2024-07-12,paypal,1179.29,CUST-8217,pending
5163,ORD-2024-005163,2024-07-28,paypal,1802.73,CUST-7588,refunded
5164,ORD-2024-005164,2024-10-24,apple_pay,1162.22,CUST-5420,pending
5165,ORD-2024-005165,2024-07-01,credit_card,397.14,CUST-6325,cancelled
5166,ORD-2024-005166,2024-12-22,bank_transfer,1033.21,CUST-5862,completed
5167,ORD-2024-005167,2024-04-10,bank_transfer,881.98,CUST-5683,processing
5168,ORD-2024-005168,2024-01-03,apple_pay,1731.81,CUST-4785,cancelled
5169,ORD-2024-005169,2024-09-04,apple_pay,1799.39,CUST-2423,processing
5170,ORD-2024-005170,2024-03-18,apple_pay,1274.28,CUST-7865,completed
5171,ORD-2024-005171,2024-04-14,debit_card,1834.32,CUST-7102,pending
5172,ORD-2024-005172,2024-10-27,apple_pay,52.91,CUST-3948,completed
5173,ORD-2024-005173,2024-04-08,debit_card,1429.34,CUST-2101,cancelled
5174,ORD-2024-005174,2024-04-07,bank_transfer,711.28,CUST-9123,refunded
5175,ORD-2024-005175,2024-09-10,bank_transfer,954.61,CUST-1804,refunded
5176,ORD-2024-005176,2024-06-03,apple_pay,293.04,CUST-9486,refunded
5177,ORD-2024-005177,2024-03-08,apple_pay,1631.51,CUST-6633,completed
5178,ORD-2024-005178,2024-01-28,debit_card,772.72,CUST-4606,pending
5179,ORD-2024-005179,2024-03-12,apple_pay,1434.58,CUST-1794,pending
5180,ORD-2024-005180,2024-04-14,paypal,1750.19,CUST-3160,refunded
5181,ORD-2024-005181,2024-08-01,apple_pay,1164.63,CUST-1993,refunded
5182,ORD-2024-005182,2024-04-17,paypal,984.66,CUST-3428,refunded
5183,ORD-2024-005183,2024-09-02,credit_card,454.69,CUST-4500,cancelled
5184,ORD-2024-005184,2024-11-21,debit_card,231.54,CUST-4601,completed
5185,ORD-2024-005185,2024-06-25,apple_pay,182.67,CUST-7201,refunded
5186,ORD-2024-005186,2024-12-07,paypal,1248.52,CUST-5292,cancelled
5187,ORD-2024-005187,2024-01-16,paypal,1022.94,CUST-2684,cancelled
5188,ORD-2024-005188,2024-04-01,paypal,1402.08,CUST-3067,processing
5189,ORD-2024-005189,2024-06-02,bank_transfer,641.23,CUST-3335,cancelled
5190,ORD-2024-005190,2024-10-29,paypal,315.9,CUST-6847,pending
5191,ORD-2024-005191,2024-05-01,debit_card,1508.62,CUST-9975,completed
5192,ORD-2024-005192,2024-10-11,paypal,615.92,CUST-5487,cancelled
5193,ORD-2024-005193,2024-09-14,bank_transfer,634.1,CUST-8172,completed
5194,ORD-2024-005194,2024-09-24,debit_card,891.81,CUST-4456,processing
5195,ORD-2024-005195,2024-11-08,paypal,935.24,CUST-6629,completed
5196,ORD-2024-005196,2024-03-05,paypal,1039.55,CUST-5607,refunded
5197,ORD-2024-005197,2024-09-25,paypal,781.68,CUST-5918,pending
5198,ORD-2024-005198,2024-08-01,debit_card,1223.0,CUST-6825,completed
5199,ORD-2024-005199,2024-05-22,bank_transfer,448.58,CUST-7093,refunded
5200,ORD-2024-005200,2024-03-19,debit_card,1436.82,CUST-5646,refunded
5201,ORD-2024-005201,2024-03-03,credit_card,1757.43,CUST-9323,completed
5202,ORD-2024-005202,2024-07-06,paypal,1987.46,CUST-7650,refunded
5203,ORD-2024-005203,2024-05-19,apple_pay,1618.83,CUST-7625,cancelled
5204,ORD-2024-005204,2024-02-13,debit_card,426.47,CUST-8323,completed
5205,ORD-2024-005205,2024-04-19,apple_pay,38.85,CUST-9207,refunded
5206,ORD-2024-005206,2024-08-26,paypal,1675.34,CUST-4374,pending
5207,ORD-2024-005207,2024-09-09,debit_card,1448.33,CUST-8879,cancelled
5208,ORD-2024-005208,2024-03-03,apple_pay,369.33,CUST-1611,pending
5209,ORD-2024-005209,2024-02-26,bank_transfer,1085.71,CUST-3158,cancelled
5210,ORD-2024-005210,2024-12-31,paypal,385.03,CUST-5115,refunded
5211,ORD-2024-005211,2024-11-18,paypal,838.88,CUST-7962,completed
5212,ORD-2024-005212,2024-01-18,paypal,90.44,CUST-3111,completed
5213,ORD-2024-005213,2024-08-26,paypal,1267.24,CUST-5681,pending
5214,ORD-2024-005214,2024-05-07,credit_card,226.82,CUST-9746,processing
5215,ORD-2024-005215,2024-04-22,bank_transfer,1516.1,CUST-3321,completed
5216,ORD-2024-005216,2024-10-07,bank_transfer,713.21,CUST-4184,processing
5217,ORD-2024-005217,2024-05-29,apple_pay,1576.39,CUST-6525,processing
5218,ORD-2024-005218,2024-10-23,bank_transfer,1499.24,CUST-9777,completed
5219,ORD-2024-005219,2024-09-11,apple_pay,541.4,CUST-2436,processing
5220,ORD-2024-005220,2024-09-16,bank_transfer,1094.98,CUST-5625,cancelled
5221,ORD-2024-005221,2024-12-01,debit_card,715.17,CUST-1181,refunded
5222,ORD-2024-005222,2024-09-22,apple_pay,1346.01,CUST-6712,processing
5223,ORD-2024-005223,2024-06-18,credit_card,1068.14,CUST-3031,cancelled
5224,ORD-2024-005224,2024-01-28,bank_transfer,1005.79,CUST-8500,refunded
5225,ORD-2024-005225,2024-11-09,apple_pay,165.44,CUST-4582,cancelled
5226,ORD-2024-005226,2024-05-07,paypal,1531.11,CUST-1355,refunded
5227,ORD-2024-005227,2024-09-09,bank_transfer,996.63,CUST-4529,completed
5228,ORD-2024-005228,2024-11-16,debit_card,153.25,CUST-5199,cancelled
5229,ORD-2024-005229,2024-01-08,paypal,1560.85,CUST-4268,completed
5230,ORD-2024-005230,2024-03-27,paypal,392.91,CUST-4315,refunded
5231,ORD-2024-005231,2024-04-20,credit_card,1792.31,CUST-8284,pending
5232,ORD-2024-005232,2024-10-18,paypal,1814.27,CUST-1894,completed
5233,ORD-2024-005233,2024-01-30,bank_transfer,887.61,CUST-9741,completed
5234,ORD-2024-005234,2024-07-20,apple_pay,639.79,CUST-1437,cancelled
5235,ORD-2024-005235,2024-09-07,paypal,1008.84,CUST-3832,completed
5236,ORD-2024-005236,2024-11-19,apple_pay,1101.7,CUST-6149,completed
5237,ORD-2024-005237,2024-12-29,apple_pay,319.96,CUST-6960,cancelled
5238,ORD-2024-005238,2024-03-27,paypal,19.63,CUST-5514,cancelled
5239,ORD-2024-005239,2024-08-12,bank_transfer,607.21,CUST-4018,completed
5240,ORD-2024-005240,2024-02-06,credit_card,928.97,CUST-3655,completed
5241,ORD-2024-005241,2024-10-28,bank_transfer,834.08,CUST-3181,refunded
5242,ORD-2024-005242,2024-11-03,apple_pay,1245.38,CUST-3334,completed
5243,ORD-2024-005243,2024-01-19,paypal,869.62,CUST-4791,pending
5244,ORD-2024-005244,2024-12-22,bank_transfer,1451.23,CUST-4818,pending
5245,ORD-2024-005245,2024-10-28,paypal,155.59,CUST-4083,completed
5246,ORD-2024-005246,2024-06-04,debit_card,1433.35,CUST-2467,refunded
5247,ORD-2024-005247,2024-05-15,debit_card,1333.94,CUST-1847,completed
5248,ORD-2024-005248,2024-09-30,debit_card,1301.0,CUST-6094,cancelled
5249,ORD-2024-005249,2024-07-08,debit_card,1311.6,CUST-6301,processing
5250,ORD-2024-005250,2024-08-29,bank_transfer,136.53,CUST-3793,completed
5251,ORD-2024-005251,2024-02-17,paypal,1584.04,CUST-5213,processing
5252,ORD-2024-005252,2024-05-13,bank_transfer,1757.48,CUST-1830,completed
5253,ORD-2024-005253,2024-05-09,credit_card,1579.0,CUST-1551,completed
5254,ORD-2024-005254,2024-03-13,apple_pay,651.74,CUST-5629,refunded
5255,ORD-2024-005255,2024-08-07,apple_pay,1954.51,CUST-4880,processing
5256,ORD-2024-005256,2024-07-16,paypal,1125.12,CUST-9396,refunded
5257,ORD-2024-005257,2024-04-10,debit_card,486.94,CUST-5418,cancelled
5258,ORD-2024-005258,2024-03-20,bank_transfer,1550.75,CUST-2229,refunded
5259,ORD-2024-005259,2024-12-10,apple_pay,1420.39,CUST-5761,pending
5260,ORD-2024-005260,2024-01-04,paypal,542.71,CUST-5892,cancelled
5261,ORD-2024-005261,2024-05-01,credit_card,850.96,CUST-2791,pending
5262,ORD-2024-005262,2024-06-03,apple_pay,296.92,CUST-7661,pending
5263,ORD-2024-005263,2024-03-28,apple_pay,49.4,CUST-9799,refunded
5264,ORD-2024-005264,2024-10-22,paypal,1814.92,CUST-5005,processing
5265,ORD-2024-005265,2024-03-28,debit_card,1930.03,CUST-9357,completed
5266,ORD-2024-005266,2024-10-02,apple_pay,1076.05,CUST-2641,cancelled
5267,ORD-2024-005267,2024-10-22,debit_card,1017.39,CUST-9095,completed
5268,ORD-2024-005268,2024-11-06,paypal,366.45,CUST-5373,completed
5269,ORD-2024-005269,2024-10-08,credit_card,1291.51,CUST-3187,pending
5270,ORD-2024-005270,2024-02-20,bank_transfer,1014.38,CUST-4325,cancelled
5271,ORD-2024-005271,2024-10-20,debit_card,960.71,CUST-7657,completed
5272,ORD-2024-005272,2024-02-17,apple_pay,13.31,CUST-7958,processing
5273,ORD-2024-005273,2024-02-14,debit_card,1316.34,CUST-3008,processing
5274,ORD-2024-005274,2024-12-10,debit_card,356.04,CUST-4311,pending
5275,ORD-2024-005275,2024-04-01,paypal,416.88,CUST-2586,cancelled
5276,ORD-2024-005276,2024-12-27,credit_card,889.19,CUST-9097,refunded
5277,ORD-2024-005277,2024-08-11,debit_card,547.32,CUST-9106,processing
5278,ORD-2024-005278,2024-10-17,credit_card,1134.12,CUST-8939,refunded
5279,ORD-2024-005279,2024-12-26,debit_card,365.22,CUST-8981,cancelled
5280,ORD-2024-005280,2024-06-01,bank_transfer,813.85,CUST-3715,completed
5281,ORD-2024-005281,2024-12-28,credit_card,1443.05,CUST-7955,cancelled
5282,ORD-2024-005282,2024-09-23,credit_card,123.3,CUST-6369,pending
5283,ORD-2024-005283,2024-07-11,paypal,671.45,CUST-4356,cancelled
5284,ORD-2024-005284,2024-01-15,debit_card,1051.63,CUST-1801,refunded
5285,ORD-2024-005285,2024-12-17,bank_transfer,424.01,CUST-2770,refunded
5286,ORD-2024-005286,2024-12-19,credit_card,1236.49,CUST-8083,processing
5287,ORD-2024-005287,2024-02-09,debit_card,1652.67,CUST-1368,completed
5288,ORD-2024-005288,2024-04-07,credit_card,1407.2,CUST-7240,refunded
5289,ORD-2024-005289,2024-01-01,debit_card,1705.68,CUST-5987,refunded
5290,ORD-2024-005290,2024-09-09,debit_card,1937.58,CUST-3207,completed
5291,ORD-2024-005291,2024-11-01,bank_transfer,1961.18,CUST-4665,cancelled
5292,ORD-2024-005292,2024-01-23,bank_transfer,232.14,CUST-3678,refunded
5293,ORD-2024-005293,2024-07-20,debit_card,182.3,CUST-7227,cancelled
5294,ORD-2024-005294,2024-10-13,bank_transfer,333.19,CUST-3480,refunded
5295,ORD-2024-005295,2024-07-13,credit_card,66.6,CUST-9473,processing
5296,ORD-2024-005296,2024-03-19,apple_pay,497.44,CUST-1543,processing
5297,ORD-2024-005297,2024-11-17,apple_pay,989.97,CUST-3460,cancelled
5298,ORD-2024-005298,2024-02-12,debit_card,1005.83,CUST-5771,pending
5299,ORD-2024-005299,2024-01-30,apple_pay,118.04,CUST-7492,completed
5300,ORD-2024-005300,2024-11-19,debit_card,1795.49,CUST-1691,cancelled
5301,ORD-2024-005301,2024-07-21,credit_card,822.4,CUST-6963,cancelled
5302,ORD-2024-005302,2024-01-28,apple_pay,728.98,CUST-2524,cancelled
5303,ORD-2024-005303,2024-07-01,apple_pay,842.29,CUST-9459,processing
5304,ORD-2024-005304,2024-01-12,credit_card,329.65,CUST-4188,pending
5305,ORD-2024-005305,2024-03-30,credit_card,1068.62,CUST-6587,cancelled
5306,ORD-2024-005306,2024-08-16,debit_card,1129.68,CUST-4663,completed
5307,ORD-2024-005307,2024-06-11,paypal,1486.43,CUST-7203,refunded
5308,ORD-2024-005308,2024-12-26,paypal,666.11,CUST-4522,completed
5309,ORD-2024-005309,2024-01-21,credit_card,103.98,CUST-7578,refunded
5310,ORD-2024-005310,2024-11-05,credit_card,1650.36,CUST-4301,completed
5311,ORD-2024-005311,2024-01-04,debit_card,1653.79,CUST-6002,cancelled
5312,ORD-2024-005312,2024-10-13,bank_transfer,720.82,CUST-7357,processing
5313,ORD-2024-005313,2024-10-14,credit_card,1357.6,CUST-6654,refunded
5314,ORD-2024-005314,2024-08-05,paypal,1755.22,CUST-7216,pending
5315,ORD-2024-005315,2024-08-29,credit_card,436.83,CUST-7781,cancelled
5316,ORD-2024-005316,2024-04-27,debit_card,1849.17,CUST-1585,completed
5317,ORD-2024-005317,2024-03-10,apple_pay,1690.11,CUST-8992,completed
5318,ORD-2024-005318,2024-11-07,apple_pay,630.49,CUST-2580,processing
5319,ORD-2024-005319,2024-03-14,apple_pay,1729.38,CUST-7224,refunded
5320,ORD-2024-005320,2024-05-12,apple_pay,1913.72,CUST-6788,refunded
